anio,plazo,tipo_insolvencia,entidad,pais,tipo_credito,giro,tipo_poliza,moneda,forma_venta,numero_siniestros,monto_siniestro,monto_pagado,monto_deducible,monto_coaseguros,gastos_ajuste,salvamentos,monto_recuperacion,recuperacion_reaseguro
2021,120,Mora prolongada,Puebla,No aplica (interno),Mixto,Fabricacion de productos quimicos basicos,Global,Extranjera,Agentes Persona Fisica,2,-30848,0,0,0,109529,0,0.0,
2021,120,Mora prolongada,Puebla,No aplica (interno),Mixto,Fabricacion de productos de plastico,Global,Nacional,Agentes Persona Fisica,2,3638911,3638911,0,363891,11700,0,0.0,
2021,120,Mora prolongada,Puebla,No aplica (interno),Mixto,Fabricacion de productos de plastico,Global,Nacional,Agentes Persona Moral,4,306728,306728,0,30671,20704,18306,0.0,
2021,120,Mora prolongada,Puebla,No aplica (interno),Mixto,Fabricacion de productos de plastico,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,-63195,0,0,0,7021,0,0.0,
2021,120,Mora prolongada,Puebla,No aplica (interno),Mixto,Industria basica del hierro y del acero,Global,Nacional,Agentes Persona Fisica,1,310957,310957,0,31095,10515,0,0.0,
2021,120,Mora prolongada,Puebla,No aplica (interno),Mixto,Fabricacion de productos de hierro y acero de material comprado,Global,Extranjera,Agentes Persona Fisica,2,0,0,0,0,124668,661189,0.0,
2021,120,Mora prolongada,Puebla,No aplica (interno),Mixto,Industria del aluminio,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,9000,10800,0.0,
2021,120,Mora prolongada,Puebla,No aplica (interno),Mixto,Otras industrias manufactureras,Global,Nacional,Agentes Persona Fisica,1,113026,113026,0,11302,13558,113026,0.0,
2021,120,Mora prolongada,Puebla,No aplica (interno),Mixto,Comercio al por mayor de bebidas y tabaco,Global,Nacional,Agentes Persona Fisica,1,319893,319893,0,31989,0,0,0.0,
2021,120,Mora prolongada,Puebla,No aplica (interno),Mixto,Otro producto al Comercio al por mayor,Global,Extranjera,Agentes Persona Moral,1,0,0,0,0,68213,0,0.0,
2021,120,Mora prolongada,Puebla,No aplica (interno),Mixto,Otro producto al Comercio al por mayor,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,36144,0,0.0,
2021,120,Mora prolongada,Puebla,No aplica (interno),Mixto,Servicios relacionados con el transporte por carretera,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,-806303,0,0,0,0,0,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),No disponible,No disponible,No disponible,No disponible,No disponible,1,0,0,0,0,88568,0,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Interno,Elaboracion de productos de panaderia y tortillas,Global,Nacional,Agentes Persona Moral,1,0,0,0,0,1150,0,10000.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Interno,"Fabricacion de celulosa, papel y carton",Global,Nacional,Agentes Persona Moral,2,168906,438906,0,43889,0,106362,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Nacional,Agentes Persona Moral,1,0,375130,0,56269,13640,0,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,7000,0,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Interno,Fabricacion de cemento y productos de concreto,Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,4500,0,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Agentes Persona Fisica,7,2536582,3131282,90000,313126,40000,34674,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Agentes Persona Moral,1,-36602,0,0,0,0,0,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,4600,0,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Interno,Fabricacion de productos metalicos forjados y troquelados,Global,Nacional,Agentes Persona Fisica,1,343929,343929,0,34392,0,0,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Interno,Fabricacion de herramientas de mano sin motor y utensilios de coc,Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,10672,0,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Interno,Fabricacion de estructuras metalicas y productos de herreria,Global,Nacional,Agentes Persona Fisica,5,276051,0,0,0,9088,113299,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Interno,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Agentes Persona Moral,1,0,0,0,0,136839,796457,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Interno,Otras industrias manufactureras,Global,Nacional,Agentes Persona Fisica,3,87628,82947,0,8294,825,0,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Moral,1,0,0,0,0,0,19759,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Mixto,Tala de arboles,Global,Extranjera,Agentes Persona Fisica,1,-12476,0,0,0,0,0,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Mixto,Elaboracion de productos lacteos,Global,Extranjera,Agentes Persona Fisica,1,2891616,2984658,0,298465,15440,0,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Mixto,Fabricacion de productos de papel y carton,Global,Nacional,Agentes Persona Fisica,1,319309,319309,0,31930,0,0,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Mixto,Impresion e industrias conexas,Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,2000,0,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Mixto,Fabricacion de productos quimicos basicos,Global,Extranjera,Agentes Persona Fisica,1,114563,117620,0,11762,0,11832,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Mixto,Fabricacion de otros productos quimicos,Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,2020,0,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Mixto,Fabricacion de productos de plastico,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,0,165175,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Mixto,Industria basica del hierro y del acero,Global,Extranjera,Agentes Persona Moral,1,0,0,0,0,4500,-9697,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Mixto,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Agentes Persona Fisica,1,-200618,879382,50000,87938,291408,879382,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Mixto,Fabricacion de accesorios de iluminacion,Global,Nacional,Agentes Persona Fisica,1,168040,168040,0,16804,0,0,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Mixto,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Agentes Persona Moral,1,0,0,0,0,2000,0,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Mixto,Comercio al por mayor de electrodomesticos menores y aparatos d,Global,Extranjera,Agentes Persona Moral,1,-57846,0,0,0,2320,0,0.0,
2021,120,Mora prolongada,Queretaro,No aplica (interno),Mixto,Otro producto al Comercio al por mayor,Global,Extranjera,Agentes Persona Moral,1,0,0,0,0,-817,0,0.0,
2021,120,Mora prolongada,Quintana Roo,No aplica (interno),Interno,Fabricacion de productos de papel y carton,Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,2000,45715,0.0,
2021,120,Mora prolongada,Quintana Roo,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Nacional,Agentes Persona Moral,1,385280,385280,50000,57792,0,0,0.0,
2021,120,Mora prolongada,Quintana Roo,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Agentes Persona Fisica,1,-720000,0,0,0,147447,0,0.0,
2021,120,Mora prolongada,Quintana Roo,No aplica (interno),Interno,Fabricacion de cemento y productos de concreto,Global,Nacional,Agentes Persona Moral,1,0,0,0,0,14400,0,0.0,
2021,120,Mora prolongada,Quintana Roo,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Agentes Persona Fisica,1,603552,603552,200000,60355,29250,0,0.0,
2021,120,Mora prolongada,Quintana Roo,No aplica (interno),Interno,Fabricacion de estructuras metalicas y productos de herreria,Global,Nacional,Agentes Persona Fisica,2,468682,0,0,0,24000,0,0.0,
2021,120,Mora prolongada,Quintana Roo,No aplica (interno),Interno,Fabricacion de partes para vehiculos automotores,Global,Nacional,Agentes Persona Moral,1,0,0,0,0,5500,81000,0.0,
2021,120,Mora prolongada,Quintana Roo,No aplica (interno),Interno,"Comercio al por mayor de articulos de perfumeria, joyeria y otros",Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,9320,6665,0.0,
2021,120,Mora prolongada,Quintana Roo,No aplica (interno),Interno,"Comercio al por mayor de articulos de papeleria, libros, revistas",Global,Nacional,Agentes Persona Fisica,1,-69612,168729,0,0,0,0,0.0,
2021,120,Mora prolongada,Quintana Roo,No aplica (interno),Interno,Comercio al por mayor de materias primas para la industria,Global,Nacional,Agentes Persona Moral,2,0,0,0,0,129541,0,0.0,
2021,120,Mora prolongada,Quintana Roo,No aplica (interno),Interno,"Comercio al por mayor de maquinaria, mobiliario y equipo de uso",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,-59353,0,0,0,0,0,0.0,
2021,120,Mora prolongada,Quintana Roo,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Moral,2,-476927,340830,0,34083,47655,35238,0.0,
2021,120,Mora prolongada,Quintana Roo,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,14000,0,0.0,
2021,120,Mora prolongada,Quintana Roo,No aplica (interno),Interno,"Comercio al por menor de combustibles, aceites y grasas lubrica",Global,Nacional,Agentes Persona Moral,1,152798,152798,0,15279,4500,0,0.0,
2021,120,Mora prolongada,Quintana Roo,No aplica (interno),Interno,Agencias de viajes y servicios de reservaciones,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,2,-62249,417734,0,0,0,0,0.0,
2021,120,Mora prolongada,San Luis Potosi,No aplica (interno),Interno,Elaboracion de productos de panaderia y tortillas,Global,Nacional,Agentes Persona Moral,3,-2121,87604,0,0,0,0,0.0,
2021,120,Mora prolongada,San Luis Potosi,No aplica (interno),Interno,"Fabricacion de hules, resinas y fibras quimicas",Global,Extranjera,Agentes Persona Moral,1,0,0,0,0,134499,0,2137395.0,
2021,120,Mora prolongada,San Luis Potosi,No aplica (interno),Interno,Comercio al por mayor de materias primas para la industria,Global,Nacional,Agentes Persona Moral,1,0,0,0,0,10000,0,0.0,
2021,120,Mora prolongada,San Luis Potosi,No aplica (interno),Interno,Comercio al por mayor de materias primas para la industria,Global,Extranjera,Agentes Persona Fisica,1,283,0,0,0,0,0,0.0,
2021,120,Mora prolongada,San Luis Potosi,No aplica (interno),Mixto,Acabado y recubrimiento de textiles,Global,Extranjera,Agentes Persona Moral,1,0,141929,0,7096,14000,143842,0.0,
2021,120,Mora prolongada,San Luis Potosi,No aplica (interno),Mixto,"Fabricacion de pinturas, recubrimientos, adhesivos y selladores",Global,Nacional,Agentes Persona Fisica,2,105644,61146,0,6114,15000,0,0.0,
2021,120,Mora prolongada,San Luis Potosi,No aplica (interno),Mixto,Otras industrias manufactureras,Global,Nacional,Agentes Persona Fisica,2,202955,202955,0,20295,0,0,0.0,
2021,120,Mora prolongada,San Luis Potosi,No aplica (interno),Mixto,Transporte turistico por tierra,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,45057,0,0.0,
2021,120,Mora prolongada,Sinaloa,No aplica (interno),Interno,Elaboracion de productos de panaderia y tortillas,Global,Nacional,Agentes Persona Moral,1,0,0,0,0,7742,0,51615.0,
2021,120,Mora prolongada,Sinaloa,No aplica (interno),Interno,"Fabricacion de celulosa, papel y carton",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,54000,0,0.0,
2021,120,Mora prolongada,Sinaloa,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Nacional,Agentes Persona Fisica,1,-135000,1350000,0,0,105000,0,700000.0,
2021,120,Mora prolongada,Sinaloa,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Agentes Persona Fisica,1,-116392,558608,0,55860,13000,80367,0.0,
2021,120,Mora prolongada,Sinaloa,No aplica (interno),Interno,Fabricacion de cemento y productos de concreto,Global,Nacional,Agentes Persona Moral,2,42474,42474,0,4247,2000,0,0.0,
2021,120,Mora prolongada,Sinaloa,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,3732,64428,0.0,
2021,120,Mora prolongada,Sinaloa,No aplica (interno),Interno,Fabricacion de herramientas de mano sin motor y utensilios de coc,Global,Nacional,Agentes Persona Fisica,1,23534,23534,0,2353,0,0,0.0,
2021,120,Mora prolongada,Sinaloa,No aplica (interno),Interno,Servicios de preparacion de alimentos por encargo,Global,Nacional,Agentes Persona Moral,1,65694,0,0,0,0,0,0.0,
2021,120,Mora prolongada,Sinaloa,No aplica (interno),Mixto,Otras industrias alimentarias,Global,Nacional,Agentes Persona Moral,1,52569,0,0,0,0,0,0.0,
2021,120,Mora prolongada,Sinaloa,No aplica (interno),Mixto,"Fabricacion de celulosa, papel y carton",Global,Nacional,Agentes Persona Fisica,1,180000,180000,0,18000,35000,180000,0.0,
2021,120,Mora prolongada,Sinaloa,No aplica (interno),Mixto,Fabricacion de productos de papel y carton,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,4500,137774,0.0,
2021,120,Mora prolongada,Sinaloa,No aplica (interno),Mixto,Impresion e industrias conexas,Global,Nacional,Agentes Persona Fisica,1,171765,171765,0,17176,0,0,0.0,
2021,120,Mora prolongada,Sinaloa,No aplica (interno),Mixto,Fabricacion de productos de hule,Global,Nacional,Agentes Persona Moral,1,0,1080000,0,108000,15000,686031,0.0,
2021,120,Mora prolongada,Sinaloa,No aplica (interno),Mixto,Transporte turistico por tierra,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,830496,0,0,0,0,0,0.0,
2021,120,Mora prolongada,Sonora,No aplica (interno),Interno,Servicios relacionados con la ganaderia,Global,Extranjera,Agentes Persona Fisica,1,0,0,0,0,72675,326045,0.0,
2021,120,Mora prolongada,Sonora,No aplica (interno),Interno,Otras industrias alimentarias,Global,Nacional,Agentes Persona Fisica,1,30182,30182,0,4527,0,16000,0.0,
2021,120,Mora prolongada,Sonora,No aplica (interno),Interno,Industria de las bebidas,Global,Nacional,Agentes Persona Fisica,1,-655853,0,0,0,0,0,0.0,
2021,120,Mora prolongada,Sonora,No aplica (interno),Interno,"Fabricacion de celulosa, papel y carton",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,0,152100,0.0,
2021,120,Mora prolongada,Sonora,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,3246,278735,0.0,
2021,120,Mora prolongada,Sonora,No aplica (interno),Interno,Fabricacion de cemento y productos de concreto,Global,Nacional,Agentes Persona Moral,1,0,0,0,0,0,89829,0.0,
2021,120,Mora prolongada,Sonora,No aplica (interno),Interno,Fabricacion de herramientas de mano sin motor y utensilios de coc,Global,Nacional,Agentes Persona Fisica,1,78878,78878,0,7887,0,0,0.0,
2021,120,Mora prolongada,Sonora,No aplica (interno),Interno,"Fabricacion de sistemas de aire acondicionado, calefaccion y de",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,-17469,0,0,0,0,0,0.0,
2021,120,Mora prolongada,Sonora,No aplica (interno),Interno,Fabricacion de otros equipos y accesorios electricos,Global,Extranjera,Red de Sucursales Bancarias,1,1983458,0,0,0,0,0,0.0,
2021,120,Mora prolongada,Sonora,No aplica (interno),Interno,"Fabricacion de equipo y material para uso medico, dental y para",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,276751,276751,0,27675,2320,276751,0.0,
2021,120,Mora prolongada,Sonora,No aplica (interno),Interno,Intermediacion al por mayor,Global,Nacional,Agentes Persona Moral,2,-25837,0,0,0,0,0,0.0,
2021,120,Mora prolongada,Sonora,No aplica (interno),Mixto,Fabricacion de productos de plastico,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,0,45102,0.0,
2021,120,Mora prolongada,Sonora,No aplica (interno),Mixto,Fabricacion de productos de hule,Global,Nacional,Agentes Persona Moral,1,0,42469,0,4246,0,0,0.0,
2021,120,Mora prolongada,Sonora,No aplica (interno),Mixto,Servicios relacionados con el transporte aereo,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,0,0,0,0,7348,0,0.0,
2021,120,Mora prolongada,Tabasco,No aplica (interno),Interno,"Fabricacion de fertilizantes, pesticidas y otros agroquimicos",Global,Nacional,Agentes Persona Moral,1,180000,180000,0,0,0,0,0.0,
2021,120,Mora prolongada,Tabasco,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,5260,0,0.0,
2021,120,Mora prolongada,Tabasco,No aplica (interno),Interno,Servicios de preparacion de alimentos por encargo,Global,Nacional,Agentes Persona Moral,1,77366,77366,150000,7736,0,0,0.0,
2021,120,Mora prolongada,Tabasco,No aplica (interno),Mixto,Fabricacion de partes para vehiculos automotores,Global,Extranjera,Agentes Persona Moral,1,0,0,0,0,24000,0,0.0,
2021,120,Mora prolongada,Tamaulipas,No aplica (interno),Interno,"Fabricacion de celulosa, papel y carton",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,0,0,0,0,18800,77350,0.0,
2021,120,Mora prolongada,Tamaulipas,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Extranjera,Agentes Persona Moral,1,0,0,0,0,53162,0,0.0,
2021,120,Mora prolongada,Tamaulipas,No aplica (interno),Interno,"Fabricacion de cal, yeso y productos de yeso",Global,Nacional,Agentes Persona Moral,1,0,0,0,0,9000,7200,0.0,
2021,120,Mora prolongada,Tamaulipas,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,9000,28809,0.0,
2021,120,Mora prolongada,Tamaulipas,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Moral,1,0,52477,0,5247,12000,0,0.0,
2021,120,Mora prolongada,Tamaulipas,No aplica (interno),Mixto,Otras industrias alimentarias,Global,Nacional,Agentes Persona Moral,1,109233,0,0,0,0,0,0.0,
2021,120,Mora prolongada,Tamaulipas,No aplica (interno),Mixto,Fabricacion de productos de papel y carton,Global,Nacional,Agentes Persona Fisica,2,318824,318824,100000,31882,23500,129033,0.0,
